3.384903907848382005e+03,0.000000000000000000e+00,2.332401562886100692e+03
0.000000000000000000e+00,3.392589479246628798e+03,1.345157466963505613e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
